Set,Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
EX Dragon Frontiers,Nidoking,Nidoking [Reverse Holo] #6,$30.00,$189.63,"$2,050.00",https://storage.googleapis.com/images.pricecharting.com/e83ae78b829ea8f545f099fbe7d9340186e0ebbf2502a00de07ccf6edc8ef498/60.jpg
EX Dragon Frontiers,Nidoking,Nidoking #6,$25.00,$117.73,$213.79,https://storage.googleapis.com/images.pricecharting.com/312105c766fbc2e25b4d3bb537f4b8a4c681ef3613fc91ad6514b3d4759b0700/60.jpg
EX Dragon Frontiers,Nidoqueen,Nidoqueen [Reverse Holo] #7,$29.47,$81.16,$215.14,https://storage.googleapis.com/images.pricecharting.com/386dfafddbe27123d14b69500d126c2e55a24ce9c1e13eca83fe055d2e2cb280/60.jpg
EX Dragon Frontiers,Nidoqueen,Nidoqueen #7,$15.00,$69.06,$652.00,https://storage.googleapis.com/images.pricecharting.com/e3acd485afdfcfe1ccc0c55f9d4428600c43f391c18b8e3032f9c2762988f27a/60.jpg
EX Dragon Frontiers,Kirlia,Kirlia [Reverse Holo] #33,$28.85,$57.25,$145.01,https://storage.googleapis.com/images.pricecharting.com/ovnkcf6vdfbqsqfp/60.jpg
EX Dragon Frontiers,Kirlia,Kirlia [Reverse Holo] #32,$14.51,$48.48,$132.48,https://storage.googleapis.com/images.pricecharting.com/c290107fb39a1d3dfc4391fd8b9060fb10937c95593abd926c4598a5619b8419/60.jpg
EX Dragon Frontiers,Kirlia,Kirlia #33,$1.80,$30.00,$58.00,https://storage.googleapis.com/images.pricecharting.com/f5d6b99e2b4630f709f343d30a9555470204b7a558050bed3f74071cdd1e4da2/60.jpg
EX Dragon Frontiers,Kirlia,Kirlia #32,$1.73,$12.00,$53.10,https://storage.googleapis.com/images.pricecharting.com/7babfb4653800d09a82e746727993fd82ee87e196782c34c2354e6960b43d738/60.jpg
EX Dragon Frontiers,Dratini,Dratini [Reverse Holo] #46,$27.86,$55.00,$232.43,https://storage.googleapis.com/images.pricecharting.com/96b21fb6ba69b356b56021bedcacb2268a7cce7fb1fa52f9d12d32656964cc8b/60.jpg
EX Dragon Frontiers,Dratini,Dratini #46,$2.76,$47.96,$128.93,https://storage.googleapis.com/images.pricecharting.com/0adb6d197b7e3f0d5dc34f4b662768576a9c6c5c67fa206173a5e1d8f1513b03/60.jpg
EX Dragon Frontiers,Ralts,Ralts [Reverse Holo] #61,$24.99,$64.61,$589.48,https://storage.googleapis.com/images.pricecharting.com/5kjyfwle3rd5w7aj/60.jpg
EX Dragon Frontiers,Ralts,Ralts [Reverse Holo] #60,$14.30,$72.40,$297.00,https://storage.googleapis.com/images.pricecharting.com/7077ba54ba2d3f122e4de7d12f64fb56321718690ea7ea2fd6cd9cc4b75fd69d/60.jpg
EX Dragon Frontiers,Ralts,Ralts #61,$1.84,$38.21,$94.29,https://storage.googleapis.com/images.pricecharting.com/c250ad3c2eb603dbe66e8860e342cb5a9779a46cd1705b07bf5e47fceae25a5e/60.jpg
EX Dragon Frontiers,Ralts,Ralts #60,$1.44,$23.00,$54.99,https://storage.googleapis.com/images.pricecharting.com/7cc88c8d704d533138180b4f636383d4d6efcc1d4799131e2fdc7b75c47ccf31/60.jpg
EX Dragon Frontiers,Dewgong,Dewgong [Reverse Holo] #15,$24.04,$47.69,$89.51,https://storage.googleapis.com/images.pricecharting.com/03901aad6c194f3ab96775c6bdfbce87570212cc96062881d0315794fa6cc243/60.jpg
EX Dragon Frontiers,Dewgong,Dewgong [Stamped] #15,$12.00,,,https://storage.googleapis.com/images.pricecharting.com/m2cwerrzf53vlqqb/60.jpg
EX Dragon Frontiers,Dewgong,Dewgong #15,$3.00,$16.08,$65.50,https://storage.googleapis.com/images.pricecharting.com/14da3e1ab23049817082317a4bff9f31f8e72743659ccfa9be972c6da101cf76/60.jpg
EX Dragon Frontiers,Togetic,Togetic [Reverse Holo] #11,$23.39,$99.99,$660.60,https://storage.googleapis.com/images.pricecharting.com/2c0916c2d9b42b213cfa063b6c0d4c7355d94a08bcd04968b67ee6b4c4844587/60.jpg
EX Dragon Frontiers,Togetic,Togetic #11,$16.57,$62.55,$362.91,https://storage.googleapis.com/images.pricecharting.com/792dd42587ff67d0eb62d1eb81d803b61ea5d3deae37b91cca0ae676e2fe81a3/60.jpg
EX Dragon Frontiers,Arbok,Arbok [Reverse Holo] #13,$22.69,$98.88,$535.60,https://storage.googleapis.com/images.pricecharting.com/3ac47dfbc0f8b3f006f1180311b0db521b059de4bc8822a306add319750972c8/60.jpg
EX Dragon Frontiers,Arbok,Arbok #13,$2.18,$21.57,$75.16,https://storage.googleapis.com/images.pricecharting.com/8dd3c86ef9376b36b531d3426f61952bf01866dbb9bcec3083f8e508c93d5eec/60.jpg
EX Dragon Frontiers,Horsea,Horsea [Reverse Holo] #31,$22.48,$41.07,$460.00,https://storage.googleapis.com/images.pricecharting.com/74870730fe6f62a590bce5ced771c54543eeea5d26b7a6e4cb93ceed96540b63/60.jpg
EX Dragon Frontiers,Horsea,Horsea [Stamped] #31,$19.99,,,https://storage.googleapis.com/images.pricecharting.com/f1454439be266c6a37f6b842eaec4f8f5beab5faab18ea2eda9d1b5cce938df0/60.jpg
EX Dragon Frontiers,Horsea,Horsea [Reverse Holo] #50,$12.92,$37.00,$68.50,https://storage.googleapis.com/images.pricecharting.com/25bab1712960111f9149994c0e6522785e5581f2d89b268e23a2f77d1181b470/60.jpg
EX Dragon Frontiers,Horsea,Horsea #50,$1.58,$35.00,$80.55,https://storage.googleapis.com/images.pricecharting.com/5a67ac4433e0082cde4dbcfca29913756cf5a80f1a968fde80c1daf96480368c/60.jpg
EX Dragon Frontiers,Horsea,Horsea #31,$1.00,$13.75,$66.12,https://storage.googleapis.com/images.pricecharting.com/f4da751df7a4b3c68426226a4e23658042dc91c146bafb727efdcfae5e382d6a/60.jpg
EX Dragon Frontiers,Flaaffy,Flaaffy [Reverse Holo] #30,$21.62,$51.84,"$1,750.00",https://storage.googleapis.com/images.pricecharting.com/d2e7086e156f83269af41271de21d57e8e4becbf3065e16ff31732333e160b5e/60.jpg
EX Dragon Frontiers,Flaaffy,Flaaffy #30,$4.86,$19.00,$81.00,https://storage.googleapis.com/images.pricecharting.com/e7c45e173e3163c6bcd3be8336f3a4debbb1f06eaa28fbef3a95fa250eb5a8e8/60.jpg
EX Dragon Frontiers,Larvitar,Larvitar [Reverse Holo] #52,$20.70,$40.50,"$1,077.50",https://storage.googleapis.com/images.pricecharting.com/37435403359a07635cfb0850e564813530c84ccde83ece4b7b15cdcd56a8c5d2/60.jpg
EX Dragon Frontiers,Larvitar,Larvitar [Reverse Holo] #51,$17.99,$133.48,"$1,000.00",https://storage.googleapis.com/images.pricecharting.com/2efc95be363201a43fb75231f3b34db1aecbd852e58508fdf55dd503aa127ae4/60.jpg
EX Dragon Frontiers,Larvitar,Larvitar #51,$1.32,$25.00,$65.00,https://storage.googleapis.com/images.pricecharting.com/50dc50863f08869a45afe43e8e246aa56a1b9947246ebe36826d551d771c5597/60.jpg
EX Dragon Frontiers,Larvitar,Larvitar #52,$1.20,$24.66,$25.86,https://storage.googleapis.com/images.pricecharting.com/d74a5aabcbd963e3e78b86e3f7bb8e697a1a220c524a2fd13b3857e74e068dd6/60.jpg
EX Dragon Frontiers,Pinsir,Pinsir [Reverse Holo] #9,$20.62,$88.63,$595.13,https://storage.googleapis.com/images.pricecharting.com/xiv5fc5vkxl7lmma/60.jpg
EX Dragon Frontiers,Pinsir,Pinsir #9,$14.81,$63.36,$215.51,https://storage.googleapis.com/images.pricecharting.com/42f4a65b4899b33ac62ef3cc1368f64e0f86dbff69b3fa5efab734755a7e12d7/60.jpg
EX Dragon Frontiers,Nidorina,Nidorina [Reverse Holo] #34,$19.99,$64.40,$249.99,https://storage.googleapis.com/images.pricecharting.com/1639a794f2916dda9b17379b489cacf059eee266d813b73b32c3c802dddad2b2/60.jpg
EX Dragon Frontiers,Bayleef,Bayleef [Reverse Holo] #26,$19.99,$92.26,$140.00,https://storage.googleapis.com/images.pricecharting.com/95ffc845c272332a9ce0fee8f5b3acc0b53936397f91898f0bed6ac8260e0dd1/60.jpg
EX Dragon Frontiers,Nidorina,Nidorina #34,$2.49,$16.50,$136.68,https://storage.googleapis.com/images.pricecharting.com/83f842fe35ccbeb5d43caa52f52e48984f887c8eda6cdeafe1491cf1e66b28d3/60.jpg
EX Dragon Frontiers,Bayleef,Bayleef #26,$2.03,$16.58,$81.87,https://storage.googleapis.com/images.pricecharting.com/9b7196dc8fc1c66440d7fe701b0e76eab7432ba407be416e14da1e74a488c015/60.jpg
EX Dragon Frontiers,Vibrava,Vibrava [Reverse Holo] #24,$19.86,$53.73,$85.85,https://storage.googleapis.com/images.pricecharting.com/58dc52a57ed081447ecb59fab650cd1154fbd24df0af81e016f17b97e4b43767/60.jpg
EX Dragon Frontiers,Vibrava,Vibrava [Reverse Holo] #42,$10.13,$36.00,$115.00,https://storage.googleapis.com/images.pricecharting.com/70034eaa0faaae04f6d10e8d0c02174ee2d737961f00797d2fdb2b10f39a06f0/60.jpg
EX Dragon Frontiers,Vibrava,Vibrava #42,$2.54,$22.00,$55.00,https://storage.googleapis.com/images.pricecharting.com/8378dcdcda0a5c0d5b9338920622da7c3cf174229d44f1e08631cccf4951c150/60.jpg
EX Dragon Frontiers,Vibrava,Vibrava #24,$2.07,$17.50,$86.96,https://storage.googleapis.com/images.pricecharting.com/b9cb724825d3b5ab448dd498576f2a58e3d93bf39dcbf6dd1272da7ca9b1afdb/60.jpg
EX Dragon Frontiers,Shelgon,Shelgon [Reverse Holo] #38,$19.72,$65.00,$757.38,https://storage.googleapis.com/images.pricecharting.com/d2bufyoa3bg3lqmw/60.jpg
EX Dragon Frontiers,Shelgon,Shelgon #38,$2.08,$17.51,$68.01,https://storage.googleapis.com/images.pricecharting.com/e6a46172ba6d79b1c636ba2ffce2e613b46a36a40d9da19c536909d82dbe4734/60.jpg
EX Dragon Frontiers,Mantine,Mantine [Reverse Holo] #20,$18.66,$44.99,$382.62,https://storage.googleapis.com/images.pricecharting.com/1947d35def7952f7b21c218b6c3fa86fbcbae4b0dad6be2601ecb19eb61afec0/60.jpg
EX Dragon Frontiers,Mantine,Mantine #20,$2.04,$26.87,$730.58,https://storage.googleapis.com/images.pricecharting.com/e837c047c27922d53791a0b998850cac4a89310fbfc47f1e6a17e0403e77d478/60.jpg
EX Dragon Frontiers,Quilava,Quilava [Reverse Holo] #36,$18.52,$59.14,$646.59,https://storage.googleapis.com/images.pricecharting.com/cd50a20f8b123aaceba05949f4bd1256a2b94ba3d6c939189fda8f2004efa93c/60.jpg
EX Dragon Frontiers,Quilava,Quilava #36,$2.59,$34.66,$52.79,https://storage.googleapis.com/images.pricecharting.com/d97aa415713e01781d04fe4521deb2e0fe3c40cbbfabe427e2c3ce9a39d8d98a/60.jpg
EX Dragon Frontiers,Pupitar,Pupitar [Reverse Holo] #59,$18.44,$65.00,"$1,016.42",https://storage.googleapis.com/images.pricecharting.com/6af712619c1deedadfc4bc438a92f70f800c4c611a28ba74d5c80237e0d2a8f3/60.jpg
EX Dragon Frontiers,Pupitar,Pupitar [Reverse Holo] #58,$11.97,$60.98,$186.33,https://storage.googleapis.com/images.pricecharting.com/b42069d3bb1deb029ac866ce27b3f4e91622213aef6238d871dc054cae90c5e4/60.jpg
EX Dragon Frontiers,Pupitar,Pupitar #59,$0.99,$27.50,$58.83,https://storage.googleapis.com/images.pricecharting.com/d5151b4f3c7cf75f7a168f2d2f4200484a7cba565034f16f842aa429c4856870/60.jpg
EX Dragon Frontiers,Pupitar,Pupitar #58,$0.29,$10.20,$30.00,https://storage.googleapis.com/images.pricecharting.com/5f2da84b2b6166a2392256fe3ce359db406d150648502826fa457bfd825e7b95/60.jpg
EX Dragon Frontiers,Tropius,Tropius [Reverse Holo] #23,$18.13,$82.38,"$1,100.50",https://storage.googleapis.com/images.pricecharting.com/66ab82cfaa589dda0e7adc8d18f76f029e97c24e19c1e7f447c8626719578e37/60.jpg
EX Dragon Frontiers,Tropius,Tropius #23,$2.50,$29.12,$35.00,https://storage.googleapis.com/images.pricecharting.com/a2d47efcb161b1f30593ee5962b1f99d28d82a852accddf1bc6a6674e4bdf9a6/60.jpg
EX Dragon Frontiers,Cyndaquil,Cyndaquil [Reverse Holo] #45,$17.90,$81.00,"$1,006.40",https://storage.googleapis.com/images.pricecharting.com/a1059b985d34f84cd247ace5df7cdb05095fb7a09a13e0121d2d70925fbc87fe/60.jpg
EX Dragon Frontiers,Cyndaquil,Cyndaquil #45,$2.40,$24.00,$66.97,https://storage.googleapis.com/images.pricecharting.com/963557ade47219d9b5d82a1a68ac0acd61178aef5d0fd230e24caceac38b183d/60.jpg
EX Dragon Frontiers,Cloyster,Cloyster [Reverse Holo] #14,$17.74,$41.00,$404.50,https://storage.googleapis.com/images.pricecharting.com/a29aa1d387ccee8227208b3a7c246123c748f414253f1b1f436f4b93e334a92c/60.jpg
EX Dragon Frontiers,Cloyster,Cloyster #14,$1.99,$48.00,$51.00,https://storage.googleapis.com/images.pricecharting.com/f59254ed1cc95260d6d9f670fa4d29ff431a7ac9d6b39dc3b82df2c6ecaea3b1/60.jpg
EX Dragon Frontiers,Bagon,Bagon [Reverse Holo] #43,$17.62,$41.00,$745.29,https://storage.googleapis.com/images.pricecharting.com/lcqr7yt5gpyvity4/60.jpg
EX Dragon Frontiers,Bagon,Bagon #43,$1.25,$50.00,$58.00,https://storage.googleapis.com/images.pricecharting.com/09960f60f843773681ee505e1de0848ce0e1642c10166d9ba39c3bb5c22b641b/60.jpg
EX Dragon Frontiers,Smeargle,Smeargle [Reverse Holo] #39,$17.40,$75.46,$113.85,https://storage.googleapis.com/images.pricecharting.com/kxb7wvafeqc3xvsa/60.jpg
EX Dragon Frontiers,Smeargle,Smeargle #39,$2.06,$34.43,$243.00,https://storage.googleapis.com/images.pricecharting.com/888be7edb56a1ae469f6c0471d655748d90b5a8ffb9ffd129489ee814c309065/60.jpg
EX Dragon Frontiers,Chikorita,Chikorita [Reverse Holo] #44,$16.99,$90.35,$366.11,https://storage.googleapis.com/images.pricecharting.com/360537608dde22cd6144b831d91d3d8ffd1581525d41440ff382646264e40b81/60.jpg
EX Dragon Frontiers,Chikorita,Chikorita #44,$3.00,$19.94,$89.00,https://storage.googleapis.com/images.pricecharting.com/cb960bb7d65dffb0c06caff011fb7dce03ea42d9c612e328fd70cba41861cf3e/60.jpg
EX Dragon Frontiers,Lickitung,Lickitung [Reverse Holo] #19,$16.76,$47.00,$242.50,https://storage.googleapis.com/images.pricecharting.com/f9856620ed61bd13f722625e61652dcb61889677fb97000e11608179369f17eb/60.jpg
EX Dragon Frontiers,Lickitung,Lickitung #19,$1.99,$83.00,$100.00,https://storage.googleapis.com/images.pricecharting.com/3e1f5153aa7ddfdc21776ecdffaf26f7cb041403ef1b03d2ab2522626501e214/60.jpg
EX Dragon Frontiers,Seadra,Seadra [Reverse Holo] #22,$16.64,$31.52,$235.50,https://storage.googleapis.com/images.pricecharting.com/efcedf009073ecbf5a6d301a7be2da934d07cc5dc8bec573e2c43940cd23d66c/60.jpg
EX Dragon Frontiers,Seadra,Seadra [Reverse Holo] #37,$13.45,$61.00,$322.71,https://storage.googleapis.com/images.pricecharting.com/v7sbhrmd2k4xi7eo/60.jpg
EX Dragon Frontiers,Seadra,Seadra #22,$1.99,$38.88,$97.83,https://storage.googleapis.com/images.pricecharting.com/9a9cf6ec4b9dfc242b0a4d7920322c0d362de1407b2c2107a4c3e686bf8341fb/60.jpg
EX Dragon Frontiers,Seadra,Seadra #37,$1.25,$23.41,$68.59,https://storage.googleapis.com/images.pricecharting.com/a88feee0e2e5e86be03743f9677c5c04640a1f8820d460a8430d51801fec4377/60.jpg
EX Dragon Frontiers,Vulpix,Vulpix [Reverse Holo] #70,$16.50,$39.99,$135.06,https://storage.googleapis.com/images.pricecharting.com/ae9b85fe84c8b7f03fdbb9223c70db6359f4d8818cd0c54b89c4827b5ab95012/60.jpg
EX Dragon Frontiers,Vulpix,Vulpix #70,$3.49,$36.29,$87.93,https://storage.googleapis.com/images.pricecharting.com/e612429624c1d0fc8e8f5eb35cd1e5be6d511af1c175e4757f9820918f65bcf5/60.jpg
EX Dragon Frontiers,Elekid,Elekid [Reverse Holo] #48,$16.41,$30.75,$872.54,https://storage.googleapis.com/images.pricecharting.com/a7f5259fdf09d3a281acff0df65af8e51220becb74a23ab306d161dfc5c9d658/60.jpg
EX Dragon Frontiers,Elekid,Elekid #48,$1.43,$13.50,$53.50,https://storage.googleapis.com/images.pricecharting.com/585458d35c7c8d387594236b0cf7cf49c13ac6521d1e3608ffbd2ddc946e4de1/60.jpg
EX Dragon Frontiers,Ekans,Ekans [Reverse Holo] #47,$16.17,$47.50,$62.09,https://storage.googleapis.com/images.pricecharting.com/0cebd192fbda9807131d4b4ff7a5a322dca1e64d17c611e930259f2ea549110c/60.jpg
EX Dragon Frontiers,Ekans,Ekans #47,$2.69,$43.51,$170.00,https://storage.googleapis.com/images.pricecharting.com/30a41fdb9086cba651cd1b03b71aa3a8fb31136ce2f6d05b7804556cf1630696/60.jpg
EX Dragon Frontiers,Gligar,Gligar [Reverse Holo] #16,$15.80,$52.00,$127.75,https://storage.googleapis.com/images.pricecharting.com/bce1573a6900355db37f013a2aac28a70220fe7cbc2d12629ea060ddafe0a8df/60.jpg
EX Dragon Frontiers,Gligar,Gligar #16,$2.02,$19.59,$45.00,https://storage.googleapis.com/images.pricecharting.com/64fe7ab1d8860beb6ef2069cec5633a506fc8cc49ab073111d4a50ed0c979eea/60.jpg
EX Dragon Frontiers,Feebas,Feebas [Reverse Holo] #49,$15.00,$75.00,$238.62,https://storage.googleapis.com/images.pricecharting.com/pdsggcvy7j3m52cp/60.jpg
EX Dragon Frontiers,Feebas,Feebas #49,$1.24,$20.00,$57.96,https://storage.googleapis.com/images.pricecharting.com/9f3f3cec8aa841aedc5667cd4be31a959d11326748fe09dc7b257ebf760e6ade/60.jpg
EX Dragon Frontiers,Jynx,Jynx [Reverse Holo] #17,$14.77,$45.00,"$1,087.06",https://storage.googleapis.com/images.pricecharting.com/ebe6af2f55a1174bc01a5c178fa1b1bc7617b76048ab2493ec72d922b8a2419d/60.jpg
EX Dragon Frontiers,Jynx,Jynx #17,$1.99,$30.52,$51.00,https://storage.googleapis.com/images.pricecharting.com/0c58bc8fd4da5d15a370f3cd2688bc2535a51035a1f7896df72e6067d808926f/60.jpg
EX Dragon Frontiers,Trapinch,Trapinch [Reverse Holo] #69,$14.43,$47.00,$345.36,https://storage.googleapis.com/images.pricecharting.com/clymigvgwvq6qwj5/60.jpg
EX Dragon Frontiers,Trapinch,Trapinch [Reverse Holo] #68,$12.77,$61.00,$327.87,https://storage.googleapis.com/images.pricecharting.com/qar6sexmizph4adm/60.jpg
EX Dragon Frontiers,Trapinch,Trapinch #68,$1.53,$21.52,$60.20,https://storage.googleapis.com/images.pricecharting.com/b4dd116f2223f259f9e026317bc3e7b10ef7a807ee1b8ce88b379264eae94d94/60.jpg
EX Dragon Frontiers,Trapinch,Trapinch #69,$1.46,$10.92,$55.14,https://storage.googleapis.com/images.pricecharting.com/ea32c6479fc0f66684111584f4abbe1380e1f12c8196c27efaf99c2d4fad81bc/60.jpg
EX Dragon Frontiers,Electabuzz,Electabuzz [Stamped] #29,$14.31,,,https://storage.googleapis.com/images.pricecharting.com/7e633092feacd6156d5713975957c43ce9dfbb34047fdc34b767984a76b96baa/60.jpg
EX Dragon Frontiers,Electabuzz,Electabuzz [Reverse Holo] #29,$13.89,$75.00,"$1,045.08",https://storage.googleapis.com/images.pricecharting.com/a4e049bfcc8ee765691f3ce1bbb32153c80a74a0db110f4a336695625bd1b796/60.jpg
EX Dragon Frontiers,Electabuzz,Electabuzz #29,$1.81,$53.23,$60.78,https://storage.googleapis.com/images.pricecharting.com/6d867c063357eee0e6889c41ce814bd3b84696e981f7e559b4521ae8627fd93c/60.jpg
EX Dragon Frontiers,Ledian,Ledian [Reverse Holo] #18,$14.20,$44.00,$215.69,https://storage.googleapis.com/images.pricecharting.com/703752183ce9eeed20bfb92a1db4b340c6ea1ff5094790105ce3bd0f49705b93/60.jpg
EX Dragon Frontiers,Ledian,Ledian #18,$2.11,$17.72,$24.67,https://storage.googleapis.com/images.pricecharting.com/9178b9a13e2d25f902379194e429541ba8365c0a64421dacd4edd36e0aee4488/60.jpg
EX Dragon Frontiers,Ledian,Ledian [Stamped] #18,$1.74,$23.25,$68.40,https://storage.googleapis.com/images.pricecharting.com/xxnpxdvrwq7ymava/60.jpg
EX Dragon Frontiers,Mareep,Mareep [Reverse Holo] #54,$13.69,$36.57,$90.00,https://storage.googleapis.com/images.pricecharting.com/07f1f9df26281825c5fcb1f0b49d6af9ef4da1c7bbaa0bc724d8912c8adb9cc8/60.jpg
EX Dragon Frontiers,Mareep,Mareep #54,$1.21,$19.00,$98.97,https://storage.googleapis.com/images.pricecharting.com/1c54ef7b90e44f5aef5a3195afa07c664e45d21f159fbc8e4e08240f6238c043/60.jpg
EX Dragon Frontiers,Nidorino,Nidorino [Reverse Holo] #35,$13.32,$70.93,$71.35,https://storage.googleapis.com/images.pricecharting.com/1899f357dfd24369d3606f3b910c31cadf8f917d66620e4a3c7d59811cda45bc/60.jpg
EX Dragon Frontiers,Nidorino,Nidorino #35,$1.26,$9.50,$91.94,https://storage.googleapis.com/images.pricecharting.com/857239f89e60c02a3b9ec9acf9f9e34f7e3372a53a13797237dd6e6c2a658488/60.jpg
EX Dragon Frontiers,Swablu,Swablu [Reverse Holo] #65,$13.00,$31.00,$109.39,https://storage.googleapis.com/images.pricecharting.com/ym3s4j5fy7q6lrab/60.jpg
EX Dragon Frontiers,Shellder,Shellder [Reverse Holo] #63,$13.00,$34.88,$126.50,https://storage.googleapis.com/images.pricecharting.com/5e99311fc03df243f5e9319fd6b371b862916ba07151f9f1683649515f27adec/60.jpg
EX Dragon Frontiers,Shellder,Shellder #63,$1.42,$22.00,$63.03,https://storage.googleapis.com/images.pricecharting.com/5bf97526ecbc6ff37554e25f4b7d0f2be7209e304b519679cac62a15e80ecf62/60.jpg
EX Dragon Frontiers,Swablu,Swablu #65,$1.36,$25.00,$37.03,https://storage.googleapis.com/images.pricecharting.com/4adf8777ee74788d5fa70c4284869d7d9fad9f57fd24e1ce0b801b58c0de06c5/60.jpg
EX Dragon Frontiers,Swellow,Swellow [Reverse Holo] #40,$12.85,$62.42,$570.75,https://storage.googleapis.com/images.pricecharting.com/ad1711fd3c2fb2cf61565880ce6ca6e87b35a891021c4e0b0107cdecce0b90eb/60.jpg
EX Dragon Frontiers,Swellow,Swellow #40,$1.99,$50.54,$899.90,https://storage.googleapis.com/images.pricecharting.com/3708fc496cdb785c8b8d0ccc8d6922b5b8dea8724d9e89dfd577e0c0d064670e/60.jpg
EX Dragon Frontiers,Xatu,Xatu [Reverse Holo] #25,$12.27,$43.89,$303.45,https://storage.googleapis.com/images.pricecharting.com/b9200e1c2f93bf1f514d43d3c29d232f64b7b72a39424e215e4030d51e2449cc/60.jpg
EX Dragon Frontiers,Xatu,Xatu #25,$1.90,$39.48,$75.00,https://storage.googleapis.com/images.pricecharting.com/ed6a1c7aae8c44f14d7e4735f9425a7be935ab58d62b5b5d43c9b6726752efe7/60.jpg
EX Dragon Frontiers,Seel,Seel [Reverse Holo] #62,$10.03,$59.40,$348.46,https://storage.googleapis.com/images.pricecharting.com/8d733692f9993d9978b92daa0e6839cd709c951d1adb28f22bfd4d3f2e501c2c/60.jpg
EX Dragon Frontiers,Seel,Seel [Stamped] #62,$5.28,,,https://storage.googleapis.com/images.pricecharting.com/e9b626456df2dfd1d017e5af724fe4137db1e3fd8b7fb6d8f277fd19c5c2bec1/60.jpg
EX Dragon Frontiers,Seel,Seel #62,$0.90,$9.87,$45.00,https://storage.googleapis.com/images.pricecharting.com/615b07f7e470fbae5677f87b9b83f9ae38951e442fd9955a43caf66601f6cb38/60.jpg
EX Dragon Frontiers,Nidoran M,Nidoran M [Reverse Holo] #57,$10.00,$55.00,$103.50,https://storage.googleapis.com/images.pricecharting.com/x77gt6yia3mqbqq2/60.jpg
EX Dragon Frontiers,Nidoran M,Nidoran M #57,$1.05,$21.07,$61.86,https://storage.googleapis.com/images.pricecharting.com/43a62b364721c6ab786a9aea876474ba8755e89a137404b4d4d40cff0b480691/60.jpg
EX Dragon Frontiers,Smoochum,Smoochum [Reverse Holo] #64,$9.99,$23.00,$245.35,https://storage.googleapis.com/images.pricecharting.com/3e18a7547c3e7fa3abd9f6d6b01c73642a3cddc9219fc6295cf19cfa04f98908/60.jpg
EX Dragon Frontiers,Smoochum,Smoochum #64,$1.50,$8.00,$42.56,https://storage.googleapis.com/images.pricecharting.com/32d8cb22f50902a4ca0902ca2874115e20df02d62c6633b4721b70ebf2773693/60.jpg
EX Dragon Frontiers,Nidoran F,Nidoran F [Reverse Holo] #56,$9.80,$81.73,$98.00,https://storage.googleapis.com/images.pricecharting.com/hsnsacmxf754r4gi/60.jpg
EX Dragon Frontiers,Nidoran F,Nidoran F #56,$0.88,$15.95,$47.12,https://storage.googleapis.com/images.pricecharting.com/6d1924565d76c22e3c3ca3e274895d288b20dedc2dcf1d8f9834aee6e4b03e14/60.jpg
EX Dragon Frontiers,Ledyba,Ledyba [Reverse Holo] #53,$7.96,$40.75,$71.48,https://storage.googleapis.com/images.pricecharting.com/pq5wdmioxrp2v7vf/60.jpg
EX Dragon Frontiers,Ledyba,Ledyba #53,$0.61,$33.35,$76.00,https://storage.googleapis.com/images.pricecharting.com/505682c8ada92d320c40837b98e7c873957cac65f99436ba2112e90c1132e1da/60.jpg
