Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Golbat [Master Ball] #42,,,,https://storage.googleapis.com/images.pricecharting.com/54lubr4i3hjoszdb/60.jpg
Diglett #50,$6.04,,,https://storage.googleapis.com/images.pricecharting.com/nkp3wwaqemldavzv/60.jpg
Dugtrio [Master Ball] #51,,,,https://storage.googleapis.com/images.pricecharting.com/rpkfvnuzmplrvpoa/60.jpg
Mankey [Master Ball] #56,,,,https://storage.googleapis.com/images.pricecharting.com/h23gpugfnrsgsv6h/60.jpg
Primeape [Master Ball] #57,,,,https://storage.googleapis.com/images.pricecharting.com/om2xt3mho3g6ivjm/60.jpg
Kadabra [Master Ball] #64,,,,https://storage.googleapis.com/images.pricecharting.com/cvdottip33rxr56b/60.jpg
Victreebel [Master Ball] #71,,,,https://storage.googleapis.com/images.pricecharting.com/brjtbtchpg545vn3/60.jpg
Victreebel [Reverse] #71,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/wxmk3xrsvng3d3rd/60.jpg
Slowbro [Master Ball] #80,,,,https://storage.googleapis.com/images.pricecharting.com/rgoh7gfrgiki3hj7/60.jpg
Farfetch'd [Reverse] #83,$2.89,,,https://storage.googleapis.com/images.pricecharting.com/44pi2k3rpijn536f/60.jpg
Dodrio #85,$2.25,,,https://storage.googleapis.com/images.pricecharting.com/dsfvnxxc3mr623yh/60.jpg
Onix [Master Ball] #95,,,,https://storage.googleapis.com/images.pricecharting.com/5tvk4loommbviuv3/60.jpg
Electrode [Master Ball] #101,,,,https://storage.googleapis.com/images.pricecharting.com/rm6fqdstvk3rjwcp/60.jpg
Exeggutor [Master Ball] #103,,,,https://storage.googleapis.com/images.pricecharting.com/edod7p45brtuiiw2/60.jpg
Horsea #116,$1.00,,,https://storage.googleapis.com/images.pricecharting.com/heim6yflsppjardi/60.jpg
Goldeen [Reverse] #118,$0.50,,,https://storage.googleapis.com/images.pricecharting.com/xpb2in7u23md7yrr/60.jpg
Ditto [Master Ball] #132,,,,https://storage.googleapis.com/images.pricecharting.com/st6peb4wcfaws7dr/60.jpg
Omanyte #138,$1.79,$12.61,$37.85,https://storage.googleapis.com/images.pricecharting.com/4mntyifmldkuj2io/60.jpg
Articuno [Reverse] #144,$2.39,,,https://storage.googleapis.com/images.pricecharting.com/2ds4khn4kvtygig3/60.jpg
Dragonair [Reverse] #148,,,,https://storage.googleapis.com/images.pricecharting.com/pufgjibyuwawxfvt/60.jpg
Gloom #158,$3.49,$15.09,$45.29,https://storage.googleapis.com/images.pricecharting.com/66u5ioxbolbce3qv/60.jpg
Bulbasaur [Master Ball] #1,,,,https://storage.googleapis.com/images.pricecharting.com/ce7j4korrcruwubi/60.jpg
Wartortle [Master Ball] #8,,,,https://storage.googleapis.com/images.pricecharting.com/5eo3pr25ozggc4ez/60.jpg
Pidgey #16,$2.50,,,https://storage.googleapis.com/images.pricecharting.com/rn3yglwvdj6nsa6y/60.jpg
Pidgey [Master Ball] #16,,,,https://storage.googleapis.com/images.pricecharting.com/jakfubglsotsrkep/60.jpg
Rattata #19,,,,https://storage.googleapis.com/images.pricecharting.com/ez5fxasqhy6p2bh6/60.jpg
Vulpix #37,$3.46,,,https://storage.googleapis.com/images.pricecharting.com/d4gwkbm2etqbtde4/60.jpg
Paras #46,$3.84,,,https://storage.googleapis.com/images.pricecharting.com/tvoibv45kztebfwj/60.jpg
Venomoth #49,$1.00,$18.39,$55.18,https://storage.googleapis.com/images.pricecharting.com/32zwvkgpd6fpfmo6/60.jpg
Golduck #55,$1.00,,,https://storage.googleapis.com/images.pricecharting.com/h4zeslrhwq44q4zs/60.jpg
Arcanine [Master Ball] #59,,,,https://storage.googleapis.com/images.pricecharting.com/fu5lyd5wr53ibyit/60.jpg
Machop [Master Ball] #66,,,,https://storage.googleapis.com/images.pricecharting.com/rnyflvkjxfebbgy2/60.jpg
Tentacool #72,$0.50,,,https://storage.googleapis.com/images.pricecharting.com/2hy4w4adaftqrvuq/60.jpg
Magneton [Master Ball] #82,,,,https://storage.googleapis.com/images.pricecharting.com/wejxmombdtf6hvc3/60.jpg
Marowak #105,$1.58,$12.57,$37.71,https://storage.googleapis.com/images.pricecharting.com/rno6s2hwkegh5smh/60.jpg
Hitmonlee #106,$2.19,,,https://storage.googleapis.com/images.pricecharting.com/l2npy7lcgt4n4kqh/60.jpg
Rhyhorn [Master Ball] #111,,,,https://storage.googleapis.com/images.pricecharting.com/ilt4lw67vmhi2jph/60.jpg
Staryu [Master Ball] #120,,,,https://storage.googleapis.com/images.pricecharting.com/3cv4eybgv4h7nptq/60.jpg
Starmie [Reverse] #121,$0.50,,,https://storage.googleapis.com/images.pricecharting.com/3oxdkfmciz5hwsj5/60.jpg
Magmar [Master Ball] #126,,,,https://storage.googleapis.com/images.pricecharting.com/g5tiwbbrzhua7wgc/60.jpg
Eevee [Master Ball] #133,,,,https://storage.googleapis.com/images.pricecharting.com/taz5p7lhsm7dekkc/60.jpg
Kabutops [Master Ball] #141,,,,https://storage.googleapis.com/images.pricecharting.com/tqpkclv2ffkgwvzv/60.jpg
Squirtle #7,$4.80,$15.88,$47.64,https://storage.googleapis.com/images.pricecharting.com/kwo2ukltfpe5qmzm/60.jpg
Weedle [Master Ball] #13,,,,https://storage.googleapis.com/images.pricecharting.com/3zkda3s7yd6kivnf/60.jpg
Sandslash [Master Ball] #28,,,,https://storage.googleapis.com/images.pricecharting.com/j75yeg2bswthf6k5/60.jpg
Nidoran [Master Ball] #32,,,,https://storage.googleapis.com/images.pricecharting.com/7sh7g4v6otivgnxl/60.jpg
Golbat #42,$3.25,$20.58,$61.74,https://storage.googleapis.com/images.pricecharting.com/jx52chhlbylkxt4c/60.jpg
Dugtrio [Reverse] #51,$0.50,,,https://storage.googleapis.com/images.pricecharting.com/anmyu5niphwj675k/60.jpg
Abra [Reverse] #63,,,,https://storage.googleapis.com/images.pricecharting.com/4ugo7swgyedn5xk7/60.jpg
Tentacruel [Reverse] #73,,,,https://storage.googleapis.com/images.pricecharting.com/hvjplky4gg2gm3no/60.jpg
Krabby #98,,,,https://storage.googleapis.com/images.pricecharting.com/3x5tuc33pbyblwa6/60.jpg
Exeggcute #102,$0.50,,,https://storage.googleapis.com/images.pricecharting.com/lhi63wlgqbj2xxd4/60.jpg
Tangela [Master Ball] #114,,,,https://storage.googleapis.com/images.pricecharting.com/nlrewumyhv4tmhnu/60.jpg
Horsea [Master Ball] #116,,,,https://storage.googleapis.com/images.pricecharting.com/bgl26nytxphsi4k4/60.jpg
Seadra [Master Ball] #117,,,,https://storage.googleapis.com/images.pricecharting.com/xn6ktqp7w6jodbjb/60.jpg
Starmie [Master Ball] #121,,,,https://storage.googleapis.com/images.pricecharting.com/2kq7jnonqj3g5afg/60.jpg
Magmar [Reverse] #126,$1.26,,,https://storage.googleapis.com/images.pricecharting.com/crnuj4ezpbtghaat/60.jpg
Vaporeon [Master Ball] #134,,,,https://storage.googleapis.com/images.pricecharting.com/4d3y5gwcymnlnxf3/60.jpg
Omanyte [Master Ball] #138,,,,https://storage.googleapis.com/images.pricecharting.com/axwfvqj7pi34svk6/60.jpg
Moltres #146,$3.00,,,https://storage.googleapis.com/images.pricecharting.com/zdzh7kgrm5efted6/60.jpg
Dodrio #163,$6.70,$15.84,$47.51,https://storage.googleapis.com/images.pricecharting.com/6fy5cbnazkb7rqzj/60.jpg
Alakazamex #187,,,,https://storage.googleapis.com/images.pricecharting.com/or7xhek375h7rmr6/60.jpg
Metapod #11,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/xnwwx6qpbezv4onk/60.jpg
Gloom [Master Ball] #44,,,,https://storage.googleapis.com/images.pricecharting.com/no3fypg32ceu24at/60.jpg
Vileplume [Master Ball] #45,,,,https://storage.googleapis.com/images.pricecharting.com/57ddnku75jepidhq/60.jpg
Rapidash [Master Ball] #78,,,,https://storage.googleapis.com/images.pricecharting.com/j3fdominyquum65r/60.jpg
Doduo [Master Ball] #84,,,,https://storage.googleapis.com/images.pricecharting.com/6schs6sitm2hbiq6/60.jpg
Grimer [Master Ball] #88,,,,https://storage.googleapis.com/images.pricecharting.com/3vnilmfnwe6gicxe/60.jpg
Koffing [Master Ball] #109,,,,https://storage.googleapis.com/images.pricecharting.com/nslbjkq3h6vn3why/60.jpg
Rhydon [Master Ball] #112,,,,https://storage.googleapis.com/images.pricecharting.com/2it5ead26omksd6u/60.jpg
Seadra #117,$0.50,,,https://storage.googleapis.com/images.pricecharting.com/2luppa3nmlj6ie72/60.jpg
Goldeen [Master Ball] #118,$7.00,,,https://storage.googleapis.com/images.pricecharting.com/7sxvrb2wus64tb64/60.jpg
Omastar [Master Ball] #139,,,,https://storage.googleapis.com/images.pricecharting.com/eim7navj734ypv7o/60.jpg
Charmander #4,$3.12,$25.32,$75.99,https://storage.googleapis.com/images.pricecharting.com/tsdgjr7v25hvw2ev/60.jpg
Raticate #20,$2.00,,,https://storage.googleapis.com/images.pricecharting.com/5wgh7hy7sv7ru3ec/60.jpg
Nidorina #30,$0.25,,,https://storage.googleapis.com/images.pricecharting.com/2w75qtr4viefll4h/60.jpg
Nidoqueen [Master Ball] #31,,,,https://storage.googleapis.com/images.pricecharting.com/ro25q2ml3gadm3ew/60.jpg
Nidorino [Master Ball] #33,,,,https://storage.googleapis.com/images.pricecharting.com/ym6lfy7v7xyubozx/60.jpg
Clefable [Master Ball] #36,$12.88,,,https://storage.googleapis.com/images.pricecharting.com/3ydci32haiq3h6nx/60.jpg
Vileplume #45,$3.69,,,https://storage.googleapis.com/images.pricecharting.com/thfedj2lij45kfot/60.jpg
Machamp [Master Ball] #68,,,,https://storage.googleapis.com/images.pricecharting.com/cevmv4vdvmtkfpfv/60.jpg
Ponyta #77,$7.09,,,https://storage.googleapis.com/images.pricecharting.com/vz5yhb2i3qwqotgz/60.jpg
Cloyster [Master Ball] #91,,,,https://storage.googleapis.com/images.pricecharting.com/ubwnrzdhuesbojba/60.jpg
Electrode #101,$3.86,,,https://storage.googleapis.com/images.pricecharting.com/56zlnqt6z467wcwt/60.jpg
Marowak [Reverse] #105,$3.64,,,https://storage.googleapis.com/images.pricecharting.com/zhbnf3673vqzhy5c/60.jpg
Tangela #114,$1.00,$11.46,$34.38,https://storage.googleapis.com/images.pricecharting.com/2zpvib6ktxxbqzb6/60.jpg
Staryu #120,$1.73,,,https://storage.googleapis.com/images.pricecharting.com/uzgo7zshf6a4smxx/60.jpg
Jolteon [Master Ball] #135,,,,https://storage.googleapis.com/images.pricecharting.com/ovlfnitjjriodyq6/60.jpg
Flareon [Reverse] #136,$1.99,$12.90,$38.72,https://storage.googleapis.com/images.pricecharting.com/qbpsglsxt6qc3fxw/60.jpg
Articuno #144,$1.00,$11.46,$34.38,https://storage.googleapis.com/images.pricecharting.com/fwr6fbwgxffoehlo/60.jpg
Dratini [Master Ball] #147,,,,https://storage.googleapis.com/images.pricecharting.com/aezfv5xpo4paldwi/60.jpg
Mewtwo [Master Ball] #150,,,,https://storage.googleapis.com/images.pricecharting.com/rgnmjdy4jkejfa7f/60.jpg
Weedle #13,,,,https://storage.googleapis.com/images.pricecharting.com/a7xqq6g2xz746yrj/60.jpg
Nidoking [Reverse] #34,$1.89,,,https://storage.googleapis.com/images.pricecharting.com/ja2umutyzmpeebgl/60.jpg
Venomoth [Master Ball] #49,,,,https://storage.googleapis.com/images.pricecharting.com/sixvel6yfpb6b6an/60.jpg
Dewgong [Master Ball] #87,,,,https://storage.googleapis.com/images.pricecharting.com/wirb7siizbyd3fw2/60.jpg
Snorlax [Reverse] #143,$7.33,,,https://storage.googleapis.com/images.pricecharting.com/gwcpal6374etztd2/60.jpg
Pidgeotto #17,$10.00,,,https://storage.googleapis.com/images.pricecharting.com/chxxwonmlb76uf3c/60.jpg
Lapras #131,$4.06,,,https://storage.googleapis.com/images.pricecharting.com/3hljkvnjnurwsyll/60.jpg
Eevee [Reverse] #133,$3.13,,,https://storage.googleapis.com/images.pricecharting.com/fbrhezsbeob2myul/60.jpg
Dragonair [Master Ball] #148,,,,https://storage.googleapis.com/images.pricecharting.com/rqs4oolamj377jv5/60.jpg
Nidoqueen #31,$0.25,,,https://storage.googleapis.com/images.pricecharting.com/ee7xvhggchaql5hn/60.jpg
Arcanine [Reverse] #59,$1.68,,,https://storage.googleapis.com/images.pricecharting.com/tyy52lld5fwbteca/60.jpg
Machamp #68,$1.00,,,https://storage.googleapis.com/images.pricecharting.com/nada2qybvbaf5esr/60.jpg
Ditto [Reverse] #132,$1.79,$12.63,$37.88,https://storage.googleapis.com/images.pricecharting.com/z34yntyac57ksm3m/60.jpg
Dragonite [Master Ball] #149,,,,https://storage.googleapis.com/images.pricecharting.com/biugorzlnftf2fo4/60.jpg
Charmeleon [Master Ball] #5,,,,https://storage.googleapis.com/images.pricecharting.com/mysq3bbuwfj4j52u/60.jpg
Pidgeot [Reverse] #18,$1.69,,,https://storage.googleapis.com/images.pricecharting.com/7qfl2ckzucln4gyp/60.jpg
Jigglypuff #39,$2.75,,,https://storage.googleapis.com/images.pricecharting.com/wmdvs4urfbwueoah/60.jpg
Dugtrio #51,$6.40,$19.34,$58.04,https://storage.googleapis.com/images.pricecharting.com/4sr4nubhdfjhbozt/60.jpg
Machoke [Master Ball] #67,,,,https://storage.googleapis.com/images.pricecharting.com/z3lkhxpaypvs37cv/60.jpg
Kabutops #141,$2.72,$14.00,$69.95,https://storage.googleapis.com/images.pricecharting.com/hm2ctlgb4o5vtjc3/60.jpg
Raichu [Reverse] #26,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/6utdk5ywspattvuv/60.jpg
Poliwrath #62,$3.00,,,https://storage.googleapis.com/images.pricecharting.com/azh3zd4atrqcjaam/60.jpg
Poliwrath [Reverse] #62,$1.79,$12.61,$37.83,https://storage.googleapis.com/images.pricecharting.com/u7c3bmuq5ufidx2d/60.jpg
Machoke [Reverse] #67,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/3iot5ws2ndvw4t35/60.jpg
Gyarados [Master Ball] #130,,,,https://storage.googleapis.com/images.pricecharting.com/swhlamyo4lll2mz5/60.jpg
Bulbasaur [Reverse] #1,$1.65,,,https://storage.googleapis.com/images.pricecharting.com/okxgsy5yn4kfspmy/60.jpg
Caterpie #10,$0.50,,,https://storage.googleapis.com/images.pricecharting.com/pk7jxsbegr5kj3xn/60.jpg
Primeape #57,$2.18,,,https://storage.googleapis.com/images.pricecharting.com/xbq3dkdvevr7w45f/60.jpg
Abra #63,$5.50,$18.02,$54.09,https://storage.googleapis.com/images.pricecharting.com/zvyrkjyzrfuqtkef/60.jpg
Machoke #67,$6.13,$18.94,$56.87,https://storage.googleapis.com/images.pricecharting.com/2x7t2z7t7us62x6u/60.jpg
Weepinbell #70,$2.99,,,https://storage.googleapis.com/images.pricecharting.com/qwmynh3qnjxizvme/60.jpg
Victreebel #71,$7.99,,,https://storage.googleapis.com/images.pricecharting.com/tc7tnkgyzcxjmhvs/60.jpg
Tentacruel #73,$2.13,$13.33,$39.99,https://storage.googleapis.com/images.pricecharting.com/ckmj7mtirsnztmyp/60.jpg
Graveler #75,$0.25,,,https://storage.googleapis.com/images.pricecharting.com/gg5suw6etaztyzfa/60.jpg
Rapidash #78,$3.00,,,https://storage.googleapis.com/images.pricecharting.com/m5f42ndxxe2vans5/60.jpg
Magnemite #81,$6.60,,,https://storage.googleapis.com/images.pricecharting.com/er2ac64ji3w2yi4g/60.jpg
Hitmonchan [Reverse] #107,$1.58,,,https://storage.googleapis.com/images.pricecharting.com/uge2lc4j33zfivda/60.jpg
Jolteon [Reverse] #135,$1.64,,,https://storage.googleapis.com/images.pricecharting.com/zpedu4h34zy42jkr/60.jpg
Kabuto [Reverse] #140,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/nobbd5jskkz4ckww/60.jpg
Dragonair #148,$1.50,,,https://storage.googleapis.com/images.pricecharting.com/jekfwwcjyd7a6cbu/60.jpg
Geodude #74,$2.00,,,https://storage.googleapis.com/images.pricecharting.com/4vtvosrmrzxsimij/60.jpg
Slowpoke [Reverse] #79,$3.77,,,https://storage.googleapis.com/images.pricecharting.com/xdc5lcuu2e44nuro/60.jpg
Doduo [Reverse] #84,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/wrqtkjixbhummn3m/60.jpg
Dodrio [Master Ball] #85,,,,https://storage.googleapis.com/images.pricecharting.com/qwfonq6dopohborq/60.jpg
Kabuto #140,$4.70,$16.69,$50.12,https://storage.googleapis.com/images.pricecharting.com/xphdo4xrbmja3q7y/60.jpg
Exeggcute [Reverse] #102,$1.99,$12.91,$38.71,https://storage.googleapis.com/images.pricecharting.com/sdqnhtemgeuumyqi/60.jpg
Caterpie [Reverse] #10,$1.69,,,https://storage.googleapis.com/images.pricecharting.com/lkrfymyueewgboe5/60.jpg
Pidgey [Reverse] #16,$1.20,,,https://storage.googleapis.com/images.pricecharting.com/a5ttl3m7m3ocdliz/60.jpg
Oddish #43,$1.99,$12.96,$38.88,https://storage.googleapis.com/images.pricecharting.com/4w4dv67bvuytl2ta/60.jpg
Gloom [Reverse] #44,$1.69,,,https://storage.googleapis.com/images.pricecharting.com/q7f53fnpnxo5htf2/60.jpg
Vileplume [Reverse] #45,$1.77,,,https://storage.googleapis.com/images.pricecharting.com/alpnxudujvsn3e4a/60.jpg
Parasect #47,$3.47,,,https://storage.googleapis.com/images.pricecharting.com/fgfhwfgu4ckpcrlx/60.jpg
Venonat #48,$2.14,$13.17,$39.50,https://storage.googleapis.com/images.pricecharting.com/5xfe4bhatyvalj6v/60.jpg
Golduck [Reverse] #55,$1.13,,,https://storage.googleapis.com/images.pricecharting.com/2z7qrdkfjt5kr5qt/60.jpg
Growlithe [Reverse] #58,$2.28,,,https://storage.googleapis.com/images.pricecharting.com/tc5ox7lbikfcb76u/60.jpg
Poliwhirl [Reverse] #61,$2.00,,,https://storage.googleapis.com/images.pricecharting.com/ul6qabpyaaykstyj/60.jpg
Kadabra [Reverse] #64,$1.83,,,https://storage.googleapis.com/images.pricecharting.com/6hm333yxekwjsl5y/60.jpg
Weepinbell [Reverse] #70,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/mqoyqrch7hhtceqf/60.jpg
Graveler [Reverse] #75,$1.59,,,https://storage.googleapis.com/images.pricecharting.com/vox4djrykshfabgf/60.jpg
Rapidash [Reverse] #78,$2.38,,,https://storage.googleapis.com/images.pricecharting.com/iefph3yenlzbvgpx/60.jpg
Slowbro [Reverse] #80,$2.49,$6.45,,https://storage.googleapis.com/images.pricecharting.com/o2625ppsqcfp5de6/60.jpg
Gastly [Reverse] #92,$1.75,,,https://storage.googleapis.com/images.pricecharting.com/2yzx4fxmhoq3dbel/60.jpg
Onix [Reverse] #95,$2.15,,,https://storage.googleapis.com/images.pricecharting.com/a5j3fa7htmalehb3/60.jpg
Drowzee [Reverse] #96,$1.39,,,https://storage.googleapis.com/images.pricecharting.com/6iucunevfipmquts/60.jpg
Hypno [Reverse] #97,$2.99,,,https://storage.googleapis.com/images.pricecharting.com/lcuvd6udcesedcdz/60.jpg
Kingler #99,$2.44,,,https://storage.googleapis.com/images.pricecharting.com/nlubwtbam6jumwj5/60.jpg
Exeggutor #103,$2.50,,,https://storage.googleapis.com/images.pricecharting.com/3hz6cbi5yfqyshgz/60.jpg
Electabuzz #125,$1.52,,,https://storage.googleapis.com/images.pricecharting.com/m2uqkbcc3tdvvu4t/60.jpg
Magikarp [Reverse] #129,$2.40,,,https://storage.googleapis.com/images.pricecharting.com/olcp4bs7625uaj6p/60.jpg
Ivysaur [Reverse] #2,$1.25,,,https://storage.googleapis.com/images.pricecharting.com/ogonfzb4ihrj2ejq/60.jpg
Charmander [Reverse] #4,$1.88,$12.74,$38.24,https://storage.googleapis.com/images.pricecharting.com/uqz7ic56f764molt/60.jpg
Charmeleon [Reverse] #5,$1.59,,,https://storage.googleapis.com/images.pricecharting.com/5vrhjvdgn5vrloqc/60.jpg
Wartortle [Reverse] #8,$1.72,,,https://storage.googleapis.com/images.pricecharting.com/7hd5uph6uksh3b3y/60.jpg
Butterfree [Reverse] #12,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/ppl4twtti4bpcj7e/60.jpg
Weedle [Reverse] #13,$0.99,$11.45,$34.33,https://storage.googleapis.com/images.pricecharting.com/j67lrifm4zxf4hd7/60.jpg
Kakuna [Reverse] #14,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/2rrxef34ebgjxglk/60.jpg
Beedrill [Reverse] #15,$2.49,,,https://storage.googleapis.com/images.pricecharting.com/nrxdyqijzc3rddd5/60.jpg
Pidgeotto [Reverse] #17,$1.69,,,https://storage.googleapis.com/images.pricecharting.com/5ehszmow63zgfa6b/60.jpg
Rattata [Reverse] #19,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/6jov44eb4j7orxc5/60.jpg
Raticate [Reverse] #20,$1.69,,,https://storage.googleapis.com/images.pricecharting.com/fzkchifbb236dxto/60.jpg
Spearow [Reverse] #21,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/tutp3rvxaf7k73k6/60.jpg
Ekans [Reverse] #23,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/dxw3eliekd2jjkjt/60.jpg
Sandshrew [Reverse] #27,$1.69,,,https://storage.googleapis.com/images.pricecharting.com/nmq4f3akyxfptkwb/60.jpg
Sandslash [Reverse] #28,$2.07,,,https://storage.googleapis.com/images.pricecharting.com/3mzslvtzvkpdbkzj/60.jpg
Nidoran [Reverse] #29,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/qdsit3gh77bhbpzh/60.jpg
Nidorina [Reverse] #30,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/ewzng4uckm4qhivb/60.jpg
Nidoqueen [Reverse] #31,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/nvqthityivoqgtdx/60.jpg
Nidoran [Reverse] #32,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/dg44l62jnnqcsbf6/60.jpg
Nidorino #33,$2.19,,,https://storage.googleapis.com/images.pricecharting.com/27a5sizvgdjbhl6s/60.jpg
Nidorino [Reverse] #33,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/t5wvycpuqxybczy3/60.jpg
Clefable #36,$1.25,,,https://storage.googleapis.com/images.pricecharting.com/lglsfebhayfxl44r/60.jpg
Vulpix [Reverse] #37,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/r5ddhy4xa3ctmsmo/60.jpg
Jigglypuff [Reverse] #39,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/mkoszb4ytub3korj/60.jpg
Zubat [Reverse] #41,$1.94,,,https://storage.googleapis.com/images.pricecharting.com/lzujntj7mfuvpbvo/60.jpg
Golbat [Reverse] #42,$1.84,,,https://storage.googleapis.com/images.pricecharting.com/4xnbghj64xidcfnx/60.jpg
Oddish [Reverse] #43,$1.59,,,https://storage.googleapis.com/images.pricecharting.com/7sxskrh6hxntzvfd/60.jpg
Paras [Reverse] #46,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/zasuuaojg5evvdkt/60.jpg
Parasect [Reverse] #47,$1.88,,,https://storage.googleapis.com/images.pricecharting.com/wb63jeyak44h27xo/60.jpg
Venomoth [Reverse] #49,$0.77,,,https://storage.googleapis.com/images.pricecharting.com/ixpok3hfarczz67g/60.jpg
Diglett [Reverse] #50,$3.80,,,https://storage.googleapis.com/images.pricecharting.com/5fa6duqmk22c3k7x/60.jpg
Meowth [Reverse] #52,$1.69,,,https://storage.googleapis.com/images.pricecharting.com/snvay35wztwgb4kd/60.jpg
Persian [Reverse] #53,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/x3kxpc2qn6gkvhey/60.jpg
Mankey [Reverse] #56,$1.92,,,https://storage.googleapis.com/images.pricecharting.com/5puvwwdd2zb5dojg/60.jpg
Primeape [Reverse] #57,$2.00,,,https://storage.googleapis.com/images.pricecharting.com/qzkzwuaz2h5tupxr/60.jpg
Poliwag #60,$2.77,,,https://storage.googleapis.com/images.pricecharting.com/6uv346kawio46rkm/60.jpg
Machop [Reverse] #66,$1.84,,,https://storage.googleapis.com/images.pricecharting.com/rvkpppghtz2342kj/60.jpg
Bellsprout #69,$1.83,,,https://storage.googleapis.com/images.pricecharting.com/3pcfu2mrdfvevd62/60.jpg
Bellsprout [Reverse] #69,$1.69,,,https://storage.googleapis.com/images.pricecharting.com/lspkcwnbmnxeiv6a/60.jpg
Tentacool [Reverse] #72,$1.59,,,https://storage.googleapis.com/images.pricecharting.com/ypsspr6jpqeeegia/60.jpg
Geodude [Reverse] #74,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/pqpixgba6adrsqhs/60.jpg
Magnemite [Reverse] #81,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/ls224lii6posd52g/60.jpg
Magneton [Reverse] #82,$2.55,,,https://storage.googleapis.com/images.pricecharting.com/7hzno3jh2osjd6s7/60.jpg
Dodrio [Reverse] #85,$1.88,,,https://storage.googleapis.com/images.pricecharting.com/cgmpwdmxqysktkeo/60.jpg
Seel [Reverse] #86,$1.94,,,https://storage.googleapis.com/images.pricecharting.com/lctcmmqwbg44whrw/60.jpg
Dewgong [Reverse] #87,$4.00,,,https://storage.googleapis.com/images.pricecharting.com/za467le7mxzyck2t/60.jpg
Grimer [Reverse] #88,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/wm3vwbfj7k6iuwhg/60.jpg
Muk [Reverse] #89,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/3uroko2evbdbfiq3/60.jpg
Shellder [Reverse] #90,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/hvqu6jty4ifkxxoi/60.jpg
Cloyster [Reverse] #91,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/fts2cvima5sluhtd/60.jpg
Haunter [Reverse] #93,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/gm7qn22ngekjs2rx/60.jpg
Krabby [Reverse] #98,$1.58,,,https://storage.googleapis.com/images.pricecharting.com/rzbpicatiqflzn5s/60.jpg
Kingler [Reverse] #99,$1.82,,,https://storage.googleapis.com/images.pricecharting.com/vmrcgtdfv2szdd4j/60.jpg
Voltorb [Reverse] #100,$1.74,,,https://storage.googleapis.com/images.pricecharting.com/cvblqhvwijfvp7k6/60.jpg
Electrode [Reverse] #101,$1.59,,,https://storage.googleapis.com/images.pricecharting.com/fxc6mpxfw6wlgm6i/60.jpg
Exeggutor [Reverse] #103,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/b3g3ghma7hhha7gl/60.jpg
Cubone [Reverse] #104,$1.89,,,https://storage.googleapis.com/images.pricecharting.com/gbsyehbwnfkngezz/60.jpg
Hitmonlee [Reverse] #106,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/bbncebmn5o5xsftn/60.jpg
Lickitung [Reverse] #108,$2.33,,,https://storage.googleapis.com/images.pricecharting.com/jdhlo3qrjmkjmhe5/60.jpg
Koffing [Reverse] #109,$1.89,,,https://storage.googleapis.com/images.pricecharting.com/ujx3nmo6vg3mt5jb/60.jpg
Weezing [Reverse] #110,$2.11,,,https://storage.googleapis.com/images.pricecharting.com/bi3hscrgnkwuoyjb/60.jpg
Rhyhorn [Reverse] #111,$1.63,,,https://storage.googleapis.com/images.pricecharting.com/osssewas7lpe7s73/60.jpg
Rhydon [Reverse] #112,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/yz3pnduks3tmqnie/60.jpg
Tangela [Reverse] #114,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/qsacwkl622rge3k5/60.jpg
Horsea [Reverse] #116,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/b6txxwoxxf5sazvd/60.jpg
